ivdata
0.733	1.6
1.089	1.6
196.5332	10.07080078
192.5659	10.37597656
188.9038	8.850097656
184.9365	9.460449219
180.9692	8.239746094
177.002	6.713867188
173.0347	7.019042969
169.3726	6.103515625
165.4053	5.493164062
161.438	4.8828125
157.4707	5.798339844
153.5034	5.493164062
149.8413	6.713867188
145.874	6.103515625
141.9067	3.967285156
137.9395	3.356933594
133.9722	2.44140625
130.3101	3.051757812
126.3428	3.356933594
122.3755	1.831054688
118.4082	1.525878906
114.4409	2.136230469
110.7788	3.051757812
106.8115	2.136230469
102.8442	1.525878906
98.877	-0.305175781
94.9097	-0.610351562
91.2476	-0.305175781
87.2803	0
83.313	0
79.3457	-0.610351562
75.3784	-0.915527344
71.7163	-0.915527344
67.749	-0.915527344
63.7817	-1.220703125
59.8145	-1.220703125
55.8472	-2.136230469
52.1851	-2.136230469
48.2178	-2.136230469
44.2505	-2.136230469
40.2832	-2.44140625
36.3159	-3.051757812
32.6538	-3.051757812
28.6865	-3.356933594
24.7192	-3.662109375
20.752	-3.356933594
16.7847	-3.662109375
13.1226	-3.662109375
9.1553	-3.662109375
5.188	-3.967285156
1.2207	-3.967285156
-2.7466	-4.272460938
-6.4087	-3.967285156
-10.376	-4.272460938
-14.3433	-5.493164062
-18.3105	-5.798339844
-22.2778	-6.103515625
-25.9399	-5.798339844
-29.9072	-6.103515625
-33.8745	-6.103515625
-37.8418	-6.713867188
-41.8091	-6.408691406
-45.4712	-6.103515625
-49.4385	-6.408691406
-53.4058	-6.408691406
-57.373	-7.019042969
-61.3403	-7.629394531
-65.0024	-7.629394531
-68.9697	-6.713867188
-72.937	-7.32421875
-76.9043	-7.934570313
-80.8716	-8.544921875
-84.5337	-8.850097656
-88.501	-7.934570313
-92.4683	-6.408691406
-96.4355	-7.32421875
-100.4028	-7.934570313
-104.0649	-7.934570313
-108.0322	-8.544921875
-111.9995	-9.155273438
-115.9668	-8.850097656
-119.9341	-9.460449219
-123.5962	-8.239746094
-127.5635	-7.32421875
-131.5308	-7.019042969
-135.498	-7.32421875
-139.4653	-7.629394531
-143.1274	-7.629394531
-147.0947	-8.239746094
-151.062	-9.765625
-155.0293	-8.239746094
-158.9966	-8.544921875
-162.6587	-9.460449219
-166.626	-8.239746094
-170.5933	-10.07080078
-174.5605	-8.850097656
-178.5278	-8.850097656
-182.1899	-7.629394531
-186.1572	-7.629394531
-190.1245	-8.239746094
-194.0918	-7.32421875
-198.0591	-7.629394531
-201.7212	-7.629394531
-205.6885	-8.850097656
-209.6558	-10.07080078
-213.623	-9.460449219
-217.5903	-10.07080078
-221.2524	-11.29150391
-225.2197	-7.934570313
-229.187	-10.07080078
-233.1543	-10.07080078
-237.1216	-10.37597656
-240.7837	-10.98632813
-244.751	-10.37597656
-248.7183	-10.68115234
-252.6855	-10.07080078
-256.6528	-10.68115234
-260.3149	-12.51220703
-264.2822	-12.51220703
-268.2495	-11.59667969
-272.2168	-10.98632813
-276.1841	-12.81738281
-279.8462	-14.95361328
-283.8135	-14.34326172
-287.7808	-13.42773438
-291.748	-12.51220703
-295.7153	-11.90185547
-299.3774	-14.03808594
-303.3447	-13.73291016
-307.312	-12.20703125
-311.2793	-11.29150391
-315.2466	-10.68115234
-318.9087	-10.37597656
-322.876	-10.98632813
-326.8433	-10.98632813
-330.8105	-11.29150391
-334.7778	-13.12255859
-338.4399	-12.20703125
-342.4072	-13.73291016
-346.3745	-14.03808594
-350.3418	-13.73291016
-354.3091	-12.20703125
-357.9712	-11.59667969
-361.9385	-13.12255859
-365.9058	-13.73291016
-369.873	-14.95361328
-373.8403	-15.25878906
-377.5024	-14.6484375
-381.4697	-13.73291016
-385.437	-14.95361328
-389.4043	-15.56396484
-393.3716	-15.25878906
-397.0337	-15.25878906
-401.001	-15.56396484
-404.9683	-15.86914063
-408.9355	-16.47949219
-412.9028	-18.61572266
-416.5649	-17.70019531
-420.5322	-17.08984375
-424.4995	-16.78466797
-428.4668	-17.39501953
-432.4341	-17.70019531
-436.0962	-17.70019531
-440.0635	-17.39501953
-444.0308	-15.86914063
-447.998	-14.6484375
-451.9653	-15.56396484
-455.6274	-17.08984375
-459.5947	-18.31054688
-463.562	-19.83642578
-467.5293	-20.14160156
-471.4966	-20.14160156
-475.1587	-21.36230469
-479.126	-20.75195313
-483.0933	-19.53125
-487.0605	-19.83642578
-491.0278	-19.22607422
-494.6899	-18.92089844
-498.6572	-19.22607422
